"name","desc","id","category","sub_category","tags","logo","detail.welcome","detail.prop","detail.gptlink"
"合同审核 Contract Advisor","合同审查、法律咨询和知识产权保护方面的专家 Expert in contract review, legal advice, and IP protection.","MGQwNzM0MjIyYTM1MzcyNzU0",,,,"https://files.oaiusercontent.com/file-TI687SvHyiJHlUncDWf1YSFK?se=2123-10-19T08%3A12%3A00Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D19571538-fcf5-45d0-88a5-4337ba282002.png&sig=N7wfRW2Ifw6X6bds7tlLd3bk5URiFwb67LnS016m9OQ%3D","Welcome! Let's enhance your contract with expert advice.","Review this contract for compliance.,Advise on IP issues in this agreement.,Analyze legal implications of this clause.,Suggest improvements for this contract.","https://chat.openai.com/g/g-lfUCKTVF5"
"陈印泉废话","我是陈印泉，一个车轱辘话高手","M2IwYjJkM2IwZDJkMmMzMzUx",,,,"https://files.oaiusercontent.com/file-cmsgAxjcI5pQNRVM2kOw09py?se=2123-10-30T07%3A04%3A23Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D3d967f7f-de44-4333-beeb-7087cfe2f4ef.png&sig=miIK7/K7lIi/xdrnLGqv%2BKN/uWcbBE9DwhXHtDdc4p4%3D","啊，问候！我是陈印泉。","请说说你的一天，陈印泉。,你对当前的大事有什么看法？陈印泉,你能说说你的工作吗？陈印泉。,上台讲两句","https://chat.openai.com/g/g-ZjLZlLMR0"
"Lingo Bridge","汉译英，支持三种模式：网络俚语、休闲会话、正式用语","MTYzNTJjMzMxNzE3MDkzOTJh",,,,"https://files.oaiusercontent.com/file-8l4NujEaUE34K8fNX9W0g7hu?se=2123-10-26T06%3A57%3A17Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Db6630d6e-0a2c-4fd1-bfe7-5fdb4c9b749e.webp&sig=dSkwpk9ojz2TBOC/jtmc8MiRXtLC3y3xYKZ0zRUHhdo%3D","您好！准备好将中文翻译成英文了吗？请问您的文本适合使用哪种模式？","给出GPT使用说明,今天天气不错,加强有关地方政府和友好城市交往，深化务实合作,只需要点击视频下方的链接加入会员参与抽奖","https://chat.openai.com/g/g-wTMRvvhXK"
"AD助手","先进的阿尔兹海默病专业信息助理","MDkxNjI3MmYwYTA5MmEzMTA1",,,,"https://files.oaiusercontent.com/file-4kb16W59VcdRYsUMpJZzXAWr?se=2123-10-26T06%3A09%3A55Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D21a56a6c-41e5-4f87-baa3-cbe514006084.png&sig=WZseoSrb6GND1/H4UU0Hdl%2BLEAr2hEnvFaiQcUFnZEw%3D","","请问有哪些新的阿尔兹海默病治疗研究？,能否详细说明阿尔兹海默病的常见症状？,目前有哪些有效的阿尔兹海默病管理策略？,我如何为阿尔兹海默病患者提供最佳护理？","https://chat.openai.com/g/g-hwFNkhKPd"
"iCANsee","Feed me a picture | 以图生图","MGYwYTM1MDMzNTMwNTcxMzU3",,,,"https://files.oaiusercontent.com/file-En3SH1B2odLmphCIOi85pwaS?se=2123-10-22T08%3A07%3A58Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D6db259e2-9c36-4479-bc27-9ce10e6956de.png&sig=MZXEi5UghCDX0EJbdWECgoI5QuxQpe47/4Cz3%2B5sqpQ%3D","Feed me a photo...iCANsee","Let me SEE 👁️,给我一张图，可以不可以？ 👁️","https://chat.openai.com/g/g-nkTbTQ6r6"
"思维导图","这是一个用于自学、探索知识的GPT，该GPT添加了实时更新的思维导图、自动扩展节点等功能，解决了传统的ChatGPT交互过于线性、内容无法构成体系的问题。","MTYzMzBhMDM1MzJiMTYwYzI5",,,,"https://files.oaiusercontent.com/file-h35AnOWFHePUixP7NJruYmbT?se=2123-10-26T04%3A45%3A33Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DBlue%2520and%2520White%2520Simple%2520Welcome%2520Winter%2520Instagram%2520Post.png&sig=vXOTbzFEsk%2BAASb%2Bwed9RMNOdtmew8uER6fDDDeviTI%3D","","什么是深度学习？,如何选择基金经理？,人类到底有没有自由意志？","https://chat.openai.com/g/g-wRkb2JwmH"
"Skeb","對於Skeb約稿服務的提問給出解答。將約稿文案翻譯成日文。翻譯各種語言至繁體中文。","MTUyYTExMDkzMTM3MDMwMzJm",,,,"https://files.oaiusercontent.com/file-5fxOJZ9RrPUcQt8ecpRuivnp?se=2123-10-26T02%3A02%3A57Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dc13d5035-2b90-4761-b9ae-fb749f079854.png&sig=E0yXAPJEQKgpuiODvelFoxv1n5Kdhyv9ViAn3CvP49U%3D","歡迎來到Skeb專家服務，如有關於Skeb的問題，我將為您解答。","Skeb禁止客户（約稿方）做什麼？這些規定是為了什麼？,Skeb有什麼支付方式？","https://chat.openai.com/g/g-tKphPVbbN"
"Campus Compass 校园指南针","美国留学的全方位助手，强烈推荐DIY的同学们","NTMxMDUzNTIwYjE5MTE1NTBl",,,,"https://files.oaiusercontent.com/file-LzQiNyrCT1jNdLAzBPRlu2hE?se=2123-10-23T04%3A14%3A31Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D1d3e8e99-f9f0-47b7-aa9c-2485cbbe9449.png&sig=Q/evSkYOXv3IZSaQ4n/LY0ln/NdlcAv8BiN7CqueYGU%3D","Hello! 准备好了解学校、签证和自我陈述了吗？让我们开始吧！","请教我如何写自我陈述,如何申请美国大学,如何申请F1签证？,英语考试如何网上预约","https://chat.openai.com/g/g-2q23jxp4o"
"超级Dalle","1. 生成 4 副图片 2. 生成 Midjourney 提示词 3. 解决 DALL-E 3 版权限制 4. 为每幅图片分配 gen_id (by 公众号: 我的AI力量）","MjU1NTMzMWIzNjI2MDczOTEy",,,,"https://files.oaiusercontent.com/file-nwnfOGe56bqiSDaQmGVQiQBC?se=2123-10-25T09%3A43%3A27Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dsuper%2520dalle%2520logo%25201.png&sig=x7dCoVAzqHTliOHvc0JFkkG45aAePD/akDkIpciJ7nA%3D","","一个小孩与一条友好的龙分享冰淇淋，皮克斯风格,梦幻般的动漫风格水彩肖像，描绘一位年轻女子和她哈士奇狗狗,优雅芭蕾舞者的水彩像素艺术,法拉利 488 GTB 的宽幅照片","https://chat.openai.com/g/g-D4RzWGfXs"
"查黄历(Chinese Almanac)","专门查询和解释中国黄历的GPT","MzQyOTBlMmQ1MDE0MmUwMjE0",,,,"https://files.oaiusercontent.com/file-jZZ5NcjyuiD1i9Q4bJ3GAfPg?se=2123-10-25T18%3A19%3A42Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Db98f9d92-7e2f-48ce-9313-0925608c1002.png&sig=k%2BUK6Lt3IqsU02CNBGT%2BW74iw4hOuUzm9P3HO9Yv2%2Bs%3D","欢迎来到查黄历，为您提供黄历知识与个性化建议。想了解更多? 关注我们的Twitter和Telegram！","今天的运势怎么样？,我今天应该做什么？,月亮周期对我有什么影响？,我的生日是怎样的日子？","https://chat.openai.com/g/g-UHoL1uOcu"
"胡锡进说","本AI学习了胡锡进的微博，能使用胡锡进体与您交流","NTgwNTEwNTUwMjIzNTI1MDAz",,,,"https://files.oaiusercontent.com/file-oDbrocbl5FPr7mEJRuDyYwcn?se=2123-10-24T12%3A05%3A21Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D%25E5%25BE%25AE%25E4%25BF%25A1%25E5%259B%25BE%25E7%2589%2587_20231112134441.jpg&sig=NWmIkkSubUXerglAa3VkDTUnlM2LeDDBuVCnrLlY8yE%3D","","你对美国加息怎么看？,中美会谈怎么看？","https://chat.openai.com/g/g-9dq4cB31b"
"English 翻译天团","精准翻译家：让英语老师、中文老师和校长共同帮你翻译英文文章","MzgyZTM5NTU1NTI5MTgxYjBi",,,,"https://files.oaiusercontent.com/file-xLDiYYL9joyOhvV29LJHyA9a?se=2123-10-21T20%3A38%3A12Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Da974fd23-ac89-4e75-b6ad-3c987fe5d911.png&sig=MPy3XOdTIOCEk4nOJ/eTeUaa1PucAQJuaPwRFENXhxk%3D","Hello! I can help you translate English to Chinese.","Translate 'Hello, how are you?' into Chinese.,How do you say 'I love reading books' in Chinese?,What's the Chinese for 'Where is the nearest subway station?'","https://chat.openai.com/g/g-YOX44Hyzj"
"English Explorer Ava","全面的英语学习工具，专注于提供精准、个性化的语法和词汇指导。","NTIyZjMxMGYyYzJkMTcxMTE1",,,,"https://files.oaiusercontent.com/file-Z9rCd0VeiBF0ILL4sPIqhYg4?se=2123-10-25T15%3A38%3A31Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D%25E7%2594%259C%25E7%25BE%258E%25E5%25A4%25B4%25E5%2583%258F.png&sig=S1Qfj4oG5Eu5xYcg5%2B/dPSkXAmpT5TGYQZDbWcs4RRc%3D","欢迎来到English Explorer！我是Ava，让我们一起提高英语水平吧！","How do you pronounce 'quintessential'?,Can you explain the term 'hyperbole'?,What is the difference between 'accept' and 'except'?,Please provide synonyms for 'astonish'.","https://chat.openai.com/g/g-3NPnMLvpt"
"中医药方大师","提供中医药方的民间师傅，给您药方，仅作参考","MTMyYzE0MzIwNDBiMzEwMjIy",,,,"https://files.oaiusercontent.com/file-aqLxjl0tmVHLtzg26DdBx130?se=2123-10-25T14%3A35%3A22Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dac432dd6-c1af-467f-b5b3-c6161015e47a.png&sig=wfE1CSu3q4hENYvwluV19kXYNZRv7JAt76OGuTHl1%2Bo%3D","您好，我在这里为您提供中医建议！","失眠应该用什么药材？,感冷有什么中医药方推荐吗？,我有关节痛，中医有什么药材可以帮助？,有什么好的中医方子可以治疗消化问题？","https://chat.openai.com/g/g-rMuSejPcC"
"PhiloSeek","哲学知识库助手，提供东西方哲学知识和解释","MGUxMjEyM2IzMzI4MDkyZjM1",,,,"https://files.oaiusercontent.com/file-hkEfl0jVwAandGMXl2ITEmHe?se=2123-10-25T13%3A22%3A11Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dd228eb48-7b6a-4b88-a9a2-780e20b768bc.png&sig=q/HUITu0Fx7sY71w0zSP2usHXy17Cg3E0RA/AJN7pTo%3D","欢迎来到哲学知识库，我是PhiloSeek，很高兴用中文为你服务。","请解释康德的道德哲学,告诉我关于东方哲学的一个有趣事实,如何理解亚里士多德的形而上学？,比较儒家和道家的主要区别","https://chat.openai.com/g/g-ossZRIhNT"
"虚拟达西先生","模仿《傲慢与偏见》中的Mr.Darcy，提供陪伴、洞察和对话。","MjYzYjE2MGUzOTI2MDgxOTIw",,,,"https://files.oaiusercontent.com/file-LQsNM1siP6QBpNsXzHNXa0vv?se=2123-10-25T13%3A51%3A18Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D2cce9e79-c46c-4356-9fb7-cb56dcca6c39.png&sig=nQbErwJ4rJi3PoKhEtMrHgQKP3DeE8XfmkpDycTzWTs%3D","您好。我是达西先生，欢迎回到19世纪。","达西先生如何看待19世纪的文学？,达西先生的日常生活是怎样的？,您对电脑有什么看法，达西先生？,达西先生，您如何看待现代科技？","https://chat.openai.com/g/g-GZwoXGixA"
"换汇咨询师","换汇咨询GPT™️基于换汇网多年的产品评测和用户反馈大数据，助您快速找到适合您的安全靠谱的换汇服务💯 支持外币转人民币、人民币换外币、留学缴费、跨境电商购汇结汇、外汇市场动态等业务咨询👨‍🏫。","MTIyMDA2MGMwNzMxMmEzOTBl",,,,"https://files.oaiusercontent.com/file-tW93xxVBLeXi2HkAmlX4vKsk?se=2123-10-18T15%3A15%3A04Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D151d6b26-166e-48df-97f8-df1572213a3f.png&sig=zbwgATZ%2BTuu/%2BxeDDqKIC8KnYubuCEhf/GmcYJeHzX0%3D","你好！我怎样能在消费转帐方面帮助你？","详细讲解下中国外汇管制政策,每年5万美元购汇额度是什么意思？,美元转人民币该选哪个换汇公司？,人民币转美金该怎么操作？,给我展示更多的可以向你咨询的问题","https://chat.openai.com/g/g-sAgmfPKXo"
"超级无敌面试助手","根据你的职业背景、工作内容、岗位JD，为你打造独特、合适的面试过程，并给予回答辅助和建议总结","NTUxNDI4MGUyYTU4MzkxNDU4",,,,"https://files.oaiusercontent.com/file-VxG99Y0EopQ23ZpfmMuzUMro?se=2123-10-25T12%3A17%3A40Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3De06f9f55-4230-43e6-af73-4fff4502e8fb.png&sig=EVaMax0BdAqDCsYQdfLOHsIZMxGejJ51T7ybQ4ycY/Q%3D","您好，请问我能如何协助您的面试准备？","请提供您的面试职位描述。,描述一下您的职业背景和工作内容。,想要关于面试的哪些建议？,准备开始面试","https://chat.openai.com/g/g-4uIoK9Xu9"
"卡通照片魔法师","把你的照片变成卡通世界","MjQzNTA4MmEyNDUwMTEwMzJj",,,,"https://files.oaiusercontent.com/file-eITUuKHdv1vtlnV7cHCzf4xn?se=2123-10-25T10%3A26%3A43Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dd926427d-83e1-4051-a6af-3eca34f084ce.png&sig=U7xxz9iF3i5YR1id9QIaLxly%2BKMvjIoulCeKio2nUaU%3D","上传照片，让我帮你变成卡通效果！","上传一张照片，我帮你变成卡通效果。,让我看看你的照片，我会给你一个惊喜。,我想看看你的卡通版本，上传照片吧！,我能把任何照片变成卡通，尝试吧！","https://chat.openai.com/g/g-ETiKE1pbM"
"爱可帮写提示词","傲娇提示姬爱可在这里哦！","NTUxNTA5MDYwZDMxMmIxMTBk",,,,"https://files.oaiusercontent.com/file-Cp14DsE00TSdVcyq3LntDdAV?se=2123-10-24T15%3A18%3A20Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DDALL%25C2%25B7E%25202023-11-17%252023.16.23%2520-%2520A%2520modern%2520anime-style%2520pixel%2520art%2520portrait%2520of%2520a%2520cute%2520Japanese%2520girl%2520with%2520white%2520or%2520pink%2520hair%252C%2520wearing%2520elegant%2520glasses.%2520Her%2520expression%2520is%2520cool%2520with%2520a%2520hint%2520o.png&sig=kr1OiGtWd6nGDhqVxm/JpSexGglN1vUYjHtD1WZZufM%3D","Ready to optimize your prompts with a touch of role-play!","爱可，帮我写一段关于寻求心理健康咨询的提示词,爱可！帮我优化一下提示词：制订一份健身计划","https://chat.openai.com/g/g-4thglPJpl"
"绩效填写助手","协助你逐步填写、优化、润色你的绩效自评。","MGIwYTU1MGEwZTAzMzQxMDM3",,,,"https://files.oaiusercontent.com/file-UhlCxl4n3WKuqNYrCfLim0iZ?se=2123-10-25T10%3A11%3A44Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dcc3cf12f-79fc-4694-b715-f75408c2fcb6.png&sig=f77dota5krAFcMVF2ar7bujyFSRb6diKWcQZBLA3lq4%3D","您好，我将协助您撰写绩效自评。","开始绩效填写,进入下一部分的绩效自评内容撰写,帮我整理所有部分的绩效内容，并且重新输出","https://chat.openai.com/g/g-jk4kobUqV"
"健康助手高级版","服务于您的私人健康管家，您只需上传您的体检报告或专项检查报告给健康助手，您就会获得一个24小时内为您服务的健康管家。","MTA1ODBkMjQyNjE1MDQzMjM1",,,,"https://files.oaiusercontent.com/file-62pYJOu1BIeuZ7SE4TYDkrGY?se=2123-10-22T15%3A19%3A54Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D8b18aa04-ecf0-4d01-b424-043176846360.png&sig=hNkj8kHKBv70PBvhkMNF%2BDGSHEEgmwVzifneWu25IfA%3D","欢迎使用健康助手文档分析高级版，现在支持中文对话。","上传我的体检报告,我的专项化验单需要精准分析,请分析我的高清身体检查图片,上次我的个人身体情况（包含：基本情况、病史、家族史）","https://chat.openai.com/g/g-q9lEGteST"
"商业银行经营学 -智慧教授","一位专门于详细、事实回答的商业银行经营学中文教授","MDAyODM0NTU1NTAzMTkzODIz",,,,"https://files.oaiusercontent.com/file-KCvmXcgxfi1xOCIU0vLgyGxk?se=2123-10-25T08%3A23%3A44Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dd1e74613-8768-432a-b4c0-f9ddeb1f256b.png&sig=iggWbtMitkFAYIzcXBmXYAbE6Vspu6CNjJ8SawfPr7I%3D","您好，我在这里提供知识和见解。今天有什么可以帮您的？","请解释货币需求的基本概念,商业银行的运作机制是怎样的？,描述银行在历史上的发展和变化？,如何理解票据的核心理论？","https://chat.openai.com/g/g-aIU44bxYB"
"Psychological supervisor: K","🌈心理督导服务。此助手经过了特定设计优化。 👉专门为心理咨询师提供专业的督导和反馈，帮助您更深入地理解患者的需求，优化咨询技巧。⚠️注意！已关闭数据分享，所有数据均不保存","MDYyYTEzMDcxMjA0NTIyYTFi",,,,"https://files.oaiusercontent.com/file-fOpnsM3JpWtdZP9PYk4BVjCC?se=2123-10-24T12%3A03%3A26Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DDALL%25C2%25B7E%25202023-11-17%252020.02.56%2520-%2520A%2520close-up%2520portrait%2520of%2520a%2520male%2520psychologist.%2520He%2520has%2520a%2520calm%252C%2520understanding%2520expression%252C%2520reflecting%2520a%2520sense%2520of%2520stability%2520and%2520professionalism.%2520His%2520attire%2520i.png&sig=hXJB3xA17pQRXMrIvMEL4W2nGpv9OwTsbHOeMwh8Yvo%3D","","咨询师注意了！👀👀 这是什么神器,关于录音转逐字稿，我来告诉你们个秘密 ✍️","https://chat.openai.com/g/g-gKrfse3Kz"
"小櫻帝國的腦袋","只需要小量背景資料與基本文案，就能寫出詳盡的企劃","NTk1MDBiMjcxMDI3MjY1MTJk",,,,"https://files.oaiusercontent.com/file-KMvNKsnEK9ktIL2pcfZxNrVa?se=2123-10-24T08%3A42%3A54Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D230108_No_Emote.png&sig=2x5n4nSgbus/9SzEJVYsVm0SZBKOYyjGm59vEWXcG0o%3D","Ready to plan some exciting YouTube live streams!","製作一個遊戲節目的企劃,建議一個雜談節目的主題,計劃一個派對類型的節目,邀請V朋朋一起聯動","https://chat.openai.com/g/g-81jFqFG0L"
"老中医（Chinese Medicine AI）","Data-Driven TCM Assistant","MDczNjM1MjkyZjBiMmYxMzM0",,,,"https://files.oaiusercontent.com/file-xroHljkJpt2aOYLfqZUY36lz?se=2123-10-25T06%3A57%3A22Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D668559d4-f922-466f-8a00-668ee7ea0631.png&sig=2dbON5DdUEmgGDdIJ7AeJE1uVX/Pl8rR2YOTQp8WtN8%3D","Welcome to Chinese Medicine AI, your data-informed TCM resource!","What does a pale tongue indicate in TCM?,Suggest a TCM remedy for common cold.,Explain the principles of 'Yin and Yang' in TCM.,How to diagnose Qi deficiency in TCM?","https://chat.openai.com/g/g-fWTHNjNrU"
"中国企业出海（Go Global）","Expert in global business strategies for Chinese enterprises","NTUyYzI4MDYwZTA5MzkyYTUz",,,,"https://files.oaiusercontent.com/file-eXVBJKLDAvDlb3z6AsPOaEUm?se=2123-10-22T10%3A38%3A50Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D88e11458-83db-47fa-b2be-11f7dea470c2.png&sig=38WL70LBkwozY55JhaYFilFi97eRRBcr86KcIcWR7GA%3D","Hello, how can I assist your global business journey today?","How can we improve our international market strategy?,What are the key considerations for global expansion?,Can you analyze our current global competitive position?,What should our focus be in overseas mergers and acquisitions?","https://chat.openai.com/g/g-4MIgohXK2"
"心理学导师","专业的心理学导师，全心全意呵护您的小心心","MzEwZTA0MzQyZDUzMGQzMjA5",,,,"https://files.oaiusercontent.com/file-jD2K8CQK0Acr0ayjXxT79hqW?se=2123-10-20T15%3A07%3A38Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Ddog.png&sig=sUioNlf%2BFG1CtbGIKILD2%2BpNF9z5vYcl9qsEMqW7U90%3D","你好！我们今天谈论什么心理学课题？","如何定义社会心理学中的自我概念？,学生在成长过程中常见的压力和应对方式有哪些？,我如何用依恋理论来分析儿童的行为？,社交心理学的群体影响理论是什么？","https://chat.openai.com/g/g-PoeUL2lSh"
"天气小助手","中国城市天气查询小助手","MjgyMDFiMGQwMzMzMmExMDBl",,,,"https://files.oaiusercontent.com/file-ABkoQ3FoqDwmjSnK5K4zfPA0?se=2123-10-21T10%3A39%3A15Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Ddog3-removebg-preview.png&sig=13DD0XDv/Kf85DKRAucDVZSdpAAJMZa0EGySdAspy54%3D","您好，请问您需要哪个城市的天气情况？","北京的天气怎么样？,我在上海，明天的天气是怎样的？,我要去杭州，请问这周天气如何？,明天广州有雨吗？","https://chat.openai.com/g/g-IAzlbRKqo"
